Deck,NoteType,Front,Back,Extra,CardType,Importance,Difficulty,ExamUse,KnowledgeDomain,SourceTopicID,SourceTopicName,SourceFile,SourceLocator,RelatedQuestionIDs,QuestionYear,QuestionSession,QuestionPart,QuestionNumber,QuestionStem,Options,Answer,Explanation,WrongOptionAnalysis,ExamSignal,Checksum,TagsText,QualityScore,QualityStatus,ReviewNotes
软考::系统集成项目管理工程师::专题学习::质量管理::T-QUAL-002_质量管理七工具、新七工具与质量问题分析,RuankaoTopicCard,题干出现“少数关键原因”时，应想到哪种质量工具？,帕累托图。,帕累托图用于识别导致大多数问题的少数关键原因。,关键词识别卡,A,2,上午选择,质量管理,T-QUAL-002,质量管理七工具、新七工具与质量问题分析,topic_learning_packages/topics/08_质量管理/T-QUAL-002_专题学习包_质量管理七工具新七工具与质量问题分析.md,topic package,,,,,,,,,,,,sha256:78906480d5a652ca77d4e632,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::质量管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-QUAL-002 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::质量管理::T-QUAL-002_质量管理七工具、新七工具与质量问题分析,RuankaoTopicCard,题干出现“分析问题原因结构”时，应想到哪种质量工具？,因果图/鱼骨图。,它用于从人、机、料、法、环等角度分析原因，不是用来排序主要少数。,关键词识别卡,A,2,上午选择,质量管理,T-QUAL-002,质量管理七工具、新七工具与质量问题分析,topic_learning_packages/topics/08_质量管理/T-QUAL-002_专题学习包_质量管理七工具新七工具与质量问题分析.md,topic package,,,,,,,,,,,,sha256:e95279f2c03f778bcf437180,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::质量管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-QUAL-002 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::质量管理::T-QUAL-002_质量管理七工具、新七工具与质量问题分析,RuankaoTopicCard,直方图 vs 帕累托图的核心区别是什么？,直方图看数据分布形态；帕累托图按频数或影响排序找关键少数。,看分布用直方图；找优先改进对象用帕累托图。,辨析卡,A,2,上午选择,质量管理,T-QUAL-002,质量管理七工具、新七工具与质量问题分析,topic_learning_packages/topics/08_质量管理/T-QUAL-002_专题学习包_质量管理七工具新七工具与质量问题分析.md,line 3,,,,,,,,,,,,sha256:c6702c07471f17ad775ead86,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::质量管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-QUAL-002 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::质量管理::T-QUAL-003_质量问题案例模板：缺陷、测试、验收与纠偏,RuankaoTopicCard,质量案例“三问诊断法”是什么？,标准是否明确 → 过程是否保证 → 结果是否控制和纠偏。,把缺陷、测试、验收争议分别落回质量计划、QA、QC 和确认范围。,案例模板卡,A,3,下午案例,质量管理,T-QUAL-003,质量问题案例模板：缺陷、测试、验收与纠偏,topic_learning_packages/topics/08_质量管理/T-QUAL-003_专题学习包_质量问题案例模板缺陷测试验收与纠偏.md,topic package,,,,,,,,,,,,sha256:4f28ee9824faeff34ea81e30,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::质量管理 ruankao::exam_use::下午案例 ruankao::importance::A ruankao::topic ruankao::topic::T-QUAL-003 ruankao::type::案例模板卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::质量管理::T-QUAL-003_质量问题案例模板：缺陷、测试、验收与纠偏,RuankaoTopicCard,发现产品缺陷后，质量管理动作链是什么？,记录缺陷 → 分析原因 → 制定纠正/缺陷补救措施 → 修复和复测 → 更新经验教训。,不要只让开发人员口头修复，缺陷要闭环。,流程卡,B,3,下午案例,质量管理,T-QUAL-003,质量问题案例模板：缺陷、测试、验收与纠偏,topic_learning_packages/topics/08_质量管理/T-QUAL-003_专题学习包_质量问题案例模板缺陷测试验收与纠偏.md,topic package,,,,,,,,,,,,sha256:4f3987be1bc79c6050fd1f34,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::质量管理 ruankao::exam_use::下午案例 ruankao::importance::B ruankao::topic ruankao::topic::T-QUAL-003 ruankao::type::流程卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::人力资源与沟通管理::T-COM-001_沟通渠道计算与干系人参与管理,RuankaoTopicCard,沟通渠道数公式是什么？,沟通渠道数 = n(n-1)/2。,n 是参与沟通的人数。新增 1 人后，新增渠道数等于原人数。,公式卡,A,2,计算题,人力资源与沟通管理,T-COM-001,沟通渠道计算与干系人参与管理,topic_learning_packages/topics/09_人力资源与沟通管理/T-COM-001_专题学习包_沟通渠道计算与干系人参与管理.md,topic package,,,,,,,,,,,,sha256:5bf8e28ba512f6ae27efc32c,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::人力资源与沟通管理 ruankao::exam_use::计算题 ruankao::formula ruankao::importance::A ruankao::topic ruankao::topic::T-COM-001 ruankao::type::公式卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::人力资源与沟通管理::T-COM-001_沟通渠道计算与干系人参与管理,RuankaoTopicCard,项目团队 8 人，沟通渠道数是多少？若新增 1 人，增加多少条？,8人渠道数=8×7/2=28；9人渠道数=9×8/2=36，增加8条。,常见错法：只把人数加 1，不重新按公式计算。,计算卡,A,2,计算题,人力资源与沟通管理,T-COM-001,沟通渠道计算与干系人参与管理,topic_learning_packages/topics/09_人力资源与沟通管理/T-COM-001_专题学习包_沟通渠道计算与干系人参与管理.md,line 92,,,,,,,,,,,,sha256:5e5f7ea0762f6e0447eb1191,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::人力资源与沟通管理 ruankao::exam_use::计算题 ruankao::importance::A ruankao::topic ruankao::topic::T-COM-001 ruankao::type::计算卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::人力资源与沟通管理::T-COM-001_沟通渠道计算与干系人参与管理,RuankaoTopicCard,推式沟通、拉式沟通、交互式沟通如何区分？,推式是发送给特定对象；拉式是让对象自行获取；交互式是多方实时双向交流。,会议/电话是交互式；邮件通知是推式；知识库公告常是拉式。,辨析卡,A,2,上午选择,人力资源与沟通管理,T-COM-001,沟通渠道计算与干系人参与管理,topic_learning_packages/topics/09_人力资源与沟通管理/T-COM-001_专题学习包_沟通渠道计算与干系人参与管理.md,topic package,,,,,,,,,,,,sha256:05a4b9220b6aeff75fa3ee5c,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::人力资源与沟通管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-COM-001 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::人力资源与沟通管理::T-HR-001_项目人力资源管理：组织计划、团队建设与团队管理,RuankaoTopicCard,责任分配矩阵 RAM 的作用是什么？,把工作包或活动与责任人/组织单元对应起来，明确谁负责什么。,RACI 是 RAM 的一种表达方式。,概念卡,A,2,上午选择,人力资源与沟通管理,T-HR-001,项目人力资源管理：组织计划、团队建设与团队管理,topic_learning_packages/topics/09_人力资源与沟通管理/T-HR-001_专题学习包_项目人力资源管理组织计划团队建设与团队管理.md,line 3,,,,,,,,,,,,sha256:16bfb35ff8d8de71d88be96d,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::人力资源与沟通管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-HR-001 ruankao::type::概念卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::人力资源与沟通管理::T-HR-001_项目人力资源管理：组织计划、团队建设与团队管理,RuankaoTopicCard,RACI 中 R 和 A 的区别是什么？,R 是实际执行/负责完成工作的人；A 是最终对结果负责并有批准责任的人，通常每项工作 A 唯一。,多个 R 可以并存，但 A 不宜多个。,辨析卡,A,2,上午选择,人力资源与沟通管理,T-HR-001,项目人力资源管理：组织计划、团队建设与团队管理,topic_learning_packages/topics/09_人力资源与沟通管理/T-HR-001_专题学习包_项目人力资源管理组织计划团队建设与团队管理.md,line 3,,,,,,,,,,,,sha256:e3f5bb87ae0dca312efa82b6,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::人力资源与沟通管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-HR-001 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::人力资源与沟通管理::T-HR-001_项目人力资源管理：组织计划、团队建设与团队管理,RuankaoTopicCard,塔克曼团队发展五阶段的关键词是什么？,形成、震荡、规范、成熟、解散。,冲突集中爆发多在震荡期；效率稳定提升多在规范和成熟期。,关键词识别卡,B,3,上午选择,人力资源与沟通管理,T-HR-001,项目人力资源管理：组织计划、团队建设与团队管理,topic_learning_packages/topics/09_人力资源与沟通管理/T-HR-001_专题学习包_项目人力资源管理组织计划团队建设与团队管理.md,line 47,,,,,,,,,,,,sha256:f7018ccf726c8e4429716ca5,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::人力资源与沟通管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::topic ruankao::topic::T-HR-001 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::干系人与风险管理::T-RISK-001_风险识别、风险登记册与风险应对策略,RuankaoTopicCard,风险 vs 问题的核心区别是什么？,风险是尚未发生的不确定事件；问题是已经发生并正在影响项目的事件。,风险发生后要转入问题日志并执行应对或权变措施。,辨析卡,A,2,上午选择,干系人与风险管理,T-RISK-001,风险识别、风险登记册与风险应对策略,topic_learning_packages/topics/10_干系人与风险管理/T-RISK-001_专题学习包_风险识别风险登记册与风险应对策略.md,line 1,,,,,,,,,,,,sha256:c3e9a7e0eba01845639b7142,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::干系人与风险管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-RISK-001 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::干系人与风险管理::T-RISK-001_风险识别、风险登记册与风险应对策略,RuankaoTopicCard,风险规避 vs 风险转移的核心区别是什么？,规避是改变计划以消除威胁或其影响；转移是把风险责任或影响转给第三方。,买保险、外包常是转移；取消高风险方案常是规避。,辨析卡,A,2,上午选择,干系人与风险管理,T-RISK-001,风险识别、风险登记册与风险应对策略,topic_learning_packages/topics/10_干系人与风险管理/T-RISK-001_专题学习包_风险识别风险登记册与风险应对策略.md,topic package,,,,,,,,,,,,sha256:828c98f0449321f7fb3f1f13,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::干系人与风险管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-RISK-001 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::干系人与风险管理::T-RISK-001_风险识别、风险登记册与风险应对策略,RuankaoTopicCard,风险识别后，应在风险登记册中至少记录什么？,风险描述、原因、可能影响、责任人、应对策略、触发条件和状态。,风险登记册是后续定性/定量分析和应对计划的基础。,流程卡,A,3,上午选择,干系人与风险管理,T-RISK-001,风险识别、风险登记册与风险应对策略,topic_learning_packages/topics/10_干系人与风险管理/T-RISK-001_专题学习包_风险识别风险登记册与风险应对策略.md,topic package,,,,,,,,,,,,sha256:ab11f3cc7e22827f8e4ff691,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::干系人与风险管理 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-RISK-001 ruankao::type::流程卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::干系人与风险管理::T-RISK-002_定性_定量风险分析、EMV_与决策树,RuankaoTopicCard,EMV 的公式是什么？,EMV = 概率 × 影响金额；多个分支的 EMV 要分别计算后汇总。,EMV 是期望值，不等于最可能结果。,公式卡,A,2,计算题,干系人与风险管理,T-RISK-002,定性/定量风险分析、EMV 与决策树,topic_learning_packages/topics/10_干系人与风险管理/T-RISK-002_专题学习包_定性定量风险分析EMV与决策树.md,line 1,,,,,,,,,,,,sha256:0b801153a4a906f32dae4b0e,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::干系人与风险管理 ruankao::exam_use::计算题 ruankao::formula ruankao::importance::A ruankao::topic ruankao::topic::T-RISK-002 ruankao::type::公式卡,100,final,A：通过质量门禁
